TimeOfDay,Power_Consumed
11:25PM,129.183
11:26PM,5.35
11:27PM,5.367
11:28PM,124.9
11:29PM,6.033
11:30PM,5.667
11:31PM,5.933
11:32PM,126.6
11:33PM,5.617
11:34PM,5.733
11:35PM,5.383
11:36PM,129.8
11:37PM,5.617
11:38PM,5.5
11:39PM,122.783
11:40PM,5.25
11:41PM,5.333
11:42PM,5.35
11:43PM,128.433
11:44PM,5.267
11:45PM,5.7
11:46PM,133
11:47PM,128.683
11:48PM,5.317
11:49PM,5.733
11:50PM,5.333
11:51PM,136.8
11:52PM,5.333
11:53PM,5.317
11:54PM,122.683
11:55PM,150.733
11:56PM,4.983
11:57PM,4.817
11:58PM,133.333
11:59PM,115.817
