TimeOfDay,Power_Consumed
11:21PM,7.667
11:22PM,7.933
11:23PM,7.033
11:24PM,6.85
11:25PM,7.383
11:26PM,7.333
11:27PM,7.017
11:28PM,7.317
11:29PM,7.45
11:30PM,6.883
11:31PM,98.4
11:32PM,124.433
11:33PM,6.633
11:34PM,6.733
11:35PM,7.283
11:36PM,7.383
11:37PM,6.783
11:38PM,7.283
11:39PM,125.15
11:40PM,125.517
11:41PM,6.717
11:42PM,127.75
11:43PM,7.383
11:44PM,7.2
11:45PM,7.367
11:46PM,6.733
11:47PM,7.067
11:48PM,7.333
11:49PM,7.317
11:50PM,7.4
11:51PM,6.8
11:52PM,7.133
11:53PM,7.367
11:54PM,7.3
11:55PM,122.367
11:56PM,7.217
11:57PM,6.35
11:58PM,6.65
11:59PM,7.4
