TimeOfDay,Power_Consumed
11:25PM,13.2
11:26PM,13.2
11:27PM,13.183
11:28PM,13.117
11:29PM,13.517
11:30PM,12.983
11:31PM,13.433
11:32PM,12.95
11:33PM,12.9
11:34PM,12.967
11:35PM,12.9
11:36PM,13.067
11:37PM,13.117
11:38PM,13.05
11:39PM,13
11:40PM,13
11:41PM,12.983
11:42PM,12.867
11:43PM,12.867
11:44PM,12.833
11:45PM,13.083
11:46PM,12.217
11:47PM,13.083
11:48PM,13.05
11:49PM,13.067
11:50PM,13.033
11:51PM,13.017
11:52PM,12.95
11:53PM,12.95
11:54PM,13.033
11:55PM,12.933
11:56PM,12.833
11:57PM,12.15
11:58PM,12.55
11:59PM,12.917
